Entity,Code,Year,"Daily smoking prevalence - both (IHME, GHDx (2012))",Population
Saint Vincent and the Grenadines,VCT,1985,9.3000002,108526
Saint Vincent and the Grenadines,VCT,1986,9.3000002,109302
Saint Vincent and the Grenadines,VCT,1987,9.3000002,110015
Saint Vincent and the Grenadines,VCT,1988,9.3000002,110679
Saint Vincent and the Grenadines,VCT,1989,9.3000002,111289
Saint Vincent and the Grenadines,VCT,1990,9.3000002,111824
Saint Vincent and the Grenadines,VCT,1991,9.3000002,112237
Saint Vincent and the Grenadines,VCT,1992,9.3000002,112525
Saint Vincent and the Grenadines,VCT,1993,9.3000002,112753
Saint Vincent and the Grenadines,VCT,1994,9.3000002,112932
Saint Vincent and the Grenadines,VCT,1995,9.3000002,113064
Saint Vincent and the Grenadines,VCT,1996,9.3000002,113135
Saint Vincent and the Grenadines,VCT,1997,9.3000002,113158
Saint Vincent and the Grenadines,VCT,1998,9.3000002,113195
Saint Vincent and the Grenadines,VCT,1999,9.1999998,113384
Saint Vincent and the Grenadines,VCT,2000,9.1999998,113562
Saint Vincent and the Grenadines,VCT,2001,9.1999998,113505
Saint Vincent and the Grenadines,VCT,2002,9.1999998,113365
Saint Vincent and the Grenadines,VCT,2003,9.1999998,113151
Saint Vincent and the Grenadines,VCT,2004,9.1999998,112855
Saint Vincent and the Grenadines,VCT,2005,9.1999998,112465
Saint Vincent and the Grenadines,VCT,2006,9.1000004,112026
Saint Vincent and the Grenadines,VCT,2007,9.1000004,111541
Saint Vincent and the Grenadines,VCT,2008,9.0,111046
Saint Vincent and the Grenadines,VCT,2009,9.0,110522
Saint Vincent and the Grenadines,VCT,2010,9.0,109976
Saint Vincent and the Grenadines,VCT,2011,9.0,109366
Saint Vincent and the Grenadines,VCT,2012,9.0,108754
Samoa,WSM,1980,27.200001,164335
Samoa,WSM,1981,27.299999,165685
Samoa,WSM,1982,27.299999,166495
Samoa,WSM,1983,27.4,166726
Samoa,WSM,1984,27.5,166805
Samoa,WSM,1985,27.5,166862
Samoa,WSM,1986,27.5,167073
Samoa,WSM,1987,27.5,167670
Samoa,WSM,1988,27.5,168359
Samoa,WSM,1989,27.5,168778
Samoa,WSM,1990,27.5,169059
Samoa,WSM,1991,27.6,169379
Samoa,WSM,1992,27.700001,170340
Samoa,WSM,1993,27.799999,171787
Samoa,WSM,1994,28.0,173165
Samoa,WSM,1995,28.1,174585
Samoa,WSM,1996,28.200001,176087
Samoa,WSM,1997,27.9,177562
Samoa,WSM,1998,27.700001,178921
Samoa,WSM,1999,27.5,180279
Samoa,WSM,2000,27.299999,181695
Samoa,WSM,2001,27.1,183174
Samoa,WSM,2002,26.700001,184482
Samoa,WSM,2003,26.1,185446
Samoa,WSM,2004,25.4,186266
Samoa,WSM,2005,24.700001,186993
Samoa,WSM,2006,24.0,187725
Samoa,WSM,2007,23.299999,188764
Samoa,WSM,2008,22.799999,190118
Samoa,WSM,2009,22.4,191530
Samoa,WSM,2010,22.4,193035
Samoa,WSM,2011,22.4,194726
Samoa,WSM,2012,22.4,196517
Sao Tome and Principe,STP,1980,3.7,98562
Sao Tome and Principe,STP,1981,3.5999999,100627
Sao Tome and Principe,STP,1982,3.5999999,102528
Sao Tome and Principe,STP,1983,3.5999999,104397
Sao Tome and Principe,STP,1984,3.5999999,106410
Sao Tome and Principe,STP,1985,3.5,108669
Sao Tome and Principe,STP,1986,3.5,111161
Sao Tome and Principe,STP,1987,3.4000001,113934
Sao Tome and Principe,STP,1988,3.4000001,116955
Sao Tome and Principe,STP,1989,3.4000001,119991
Sao Tome and Principe,STP,1990,3.4000001,122993
Sao Tome and Principe,STP,1991,3.4000001,125711
Sao Tome and Principe,STP,1992,3.4000001,128128
Sao Tome and Principe,STP,1993,3.3,130478
Sao Tome and Principe,STP,1994,3.3,132744
Sao Tome and Principe,STP,1995,3.3,134905
Sao Tome and Principe,STP,1996,3.2,136974
Sao Tome and Principe,STP,1997,3.2,138934
Sao Tome and Principe,STP,1998,3.0999999,140765
Sao Tome and Principe,STP,1999,3.0999999,142456
Sao Tome and Principe,STP,2000,3.0,144028
Sao Tome and Principe,STP,2001,3.0,146384
Sao Tome and Principe,STP,2002,3.0,149931
Sao Tome and Principe,STP,2003,3.0999999,153823
Sao Tome and Principe,STP,2004,3.0999999,157720
Sao Tome and Principe,STP,2005,3.0999999,161650
Sao Tome and Principe,STP,2006,3.0999999,165651
Sao Tome and Principe,STP,2007,3.0999999,169711
Sao Tome and Principe,STP,2008,3.2,173808
Sao Tome and Principe,STP,2009,3.2,177867
Sao Tome and Principe,STP,2010,3.2,181811
Sao Tome and Principe,STP,2011,3.3,185665
Sao Tome and Principe,STP,2012,3.3,189452
Saudi Arabia,SAU,1980,7.3000002,6047996
Saudi Arabia,SAU,1981,7.0999999,6420554
Saudi Arabia,SAU,1982,6.9000001,6824485
Saudi Arabia,SAU,1983,6.5999999,7252944
Saudi Arabia,SAU,1984,6.4000001,7697312
Saudi Arabia,SAU,1985,6.3000002,8151780
Saudi Arabia,SAU,1986,6.3000002,8628639
Saudi Arabia,SAU,1987,6.5,9130205
Saudi Arabia,SAU,1988,7.1999998,9629172
Saudi Arabia,SAU,1989,8.1999998,10128396
Saudi Arabia,SAU,1990,9.3000002,10640698
Saudi Arabia,SAU,1991,10.1,11160752
Saudi Arabia,SAU,1992,10.8,11686682
Saudi Arabia,SAU,1993,11.4,12215865
Saudi Arabia,SAU,1994,11.9,12750036
Saudi Arabia,SAU,1995,12.3,13289245
Saudi Arabia,SAU,1996,12.6,13831002
Saudi Arabia,SAU,1997,12.7,14374948
Saudi Arabia,SAU,1998,12.8,14922189
Saudi Arabia,SAU,1999,12.9,15472075
Saudi Arabia,SAU,2000,13.0,16177733
Saudi Arabia,SAU,2001,13.2,17041405
Saudi Arabia,SAU,2002,13.4,17910909
Saudi Arabia,SAU,2003,13.5,18786770
Saudi Arabia,SAU,2004,13.7,19669486
Saudi Arabia,SAU,2005,13.8,20559884
Saudi Arabia,SAU,2006,14.0,21459139
Saudi Arabia,SAU,2007,14.1,22368313
Saudi Arabia,SAU,2008,14.3,23287883
Saudi Arabia,SAU,2009,14.5,24217654
Saudi Arabia,SAU,2010,14.6,25157135
Saudi Arabia,SAU,2011,14.8,26105636
Saudi Arabia,SAU,2012,15.0,27062447
Senegal,SEN,1980,10.9,5845639
Senegal,SEN,1981,10.9,5997162
Senegal,SEN,1982,10.8,6156964
Senegal,SEN,1983,10.8,6324508
Senegal,SEN,1984,10.8,6499365
Senegal,SEN,1985,10.8,6683296
Senegal,SEN,1986,10.7,6878200
Senegal,SEN,1987,10.6,7081535
Senegal,SEN,1988,10.6,7289619
Senegal,SEN,1989,10.5,7502212
Senegal,SEN,1990,10.5,7720523
Senegal,SEN,1991,10.5,7943091
Senegal,SEN,1992,10.4,8168397
Senegal,SEN,1993,10.4,8396290
Senegal,SEN,1994,10.4,8624080
Senegal,SEN,1995,10.4,8848112
Senegal,SEN,1996,10.4,9067018
Senegal,SEN,1997,10.2,9283503
Senegal,SEN,1998,10.0,9502952
Senegal,SEN,1999,9.6999998,9730897
Senegal,SEN,2000,9.5,9968263
Senegal,SEN,2001,9.3000002,10212940
Senegal,SEN,2002,9.1000004,10466217
Senegal,SEN,2003,8.8999996,10721176
Senegal,SEN,2004,8.5,10975709
Senegal,SEN,2005,8.1999998,11235473
Senegal,SEN,2006,7.9000001,11500093
Senegal,SEN,2007,7.5999999,11770349
Senegal,SEN,2008,7.4000001,12048962
Senegal,SEN,2009,7.1999998,12337391
Senegal,SEN,2010,7.0999999,12635418
Senegal,SEN,2011,7.0,12958902
Senegal,SEN,2012,7.0,13310499
Serbia,SRB,1980,22.799999,7796286
Serbia,SRB,1981,22.9,7827862
Serbia,SRB,1982,22.9,7849651
Serbia,SRB,1983,23.0,7864594
Serbia,SRB,1984,23.1,7875048
Serbia,SRB,1985,23.200001,7881551
Serbia,SRB,1986,23.299999,7884581
Serbia,SRB,1987,23.299999,7885364
Serbia,SRB,1988,23.4,7884457
Serbia,SRB,1989,23.4,7881273
Serbia,SRB,1990,23.5,7874594
Serbia,SRB,1991,23.700001,7867068
Serbia,SRB,1992,24.299999,7859811
Serbia,SRB,1993,25.200001,7849722
Serbia,SRB,1994,26.200001,7837159
Serbia,SRB,1995,27.299999,7823281
Serbia,SRB,1996,28.4,7807718
Serbia,SRB,1997,29.200001,7789183
Serbia,SRB,1998,29.9,7765929
Serbia,SRB,1999,30.9,7734364
Serbia,SRB,2000,31.4,7694608
Serbia,SRB,2001,31.6,7651927
Serbia,SRB,2002,31.4,7616742
Serbia,SRB,2003,31.1,7590946
Serbia,SRB,2004,30.5,7565843
Serbia,SRB,2005,29.799999,7539139
Serbia,SRB,2006,29.1,7511394
Serbia,SRB,2007,28.4,7482996
Serbia,SRB,2008,27.700001,7454285
Serbia,SRB,2009,27.299999,7425346
Serbia,SRB,2010,27.0,7395872
Serbia,SRB,2011,26.700001,7364857
Serbia,SRB,2012,26.5,7324624
Seychelles,SYC,1980,17.799999,66280
Seychelles,SYC,1981,17.6,66974
Seychelles,SYC,1982,17.6,67666
Seychelles,SYC,1983,17.700001,68379
Seychelles,SYC,1984,17.700001,69103
Seychelles,SYC,1985,17.6,69837
Seychelles,SYC,1986,17.5,70582
Seychelles,SYC,1987,17.4,71358
Seychelles,SYC,1988,17.299999,72228
Seychelles,SYC,1989,17.1,73142
Seychelles,SYC,1990,16.799999,74000
Seychelles,SYC,1991,16.700001,74838
Seychelles,SYC,1992,16.5,75629
Seychelles,SYC,1993,16.299999,76419
Seychelles,SYC,1994,16.299999,77278
Seychelles,SYC,1995,16.200001,78143
Seychelles,SYC,1996,16.1,78900
Seychelles,SYC,1997,15.9,79670
Seychelles,SYC,1998,15.7,80738
Seychelles,SYC,1999,15.6,82033
Seychelles,SYC,2000,15.5,83339
Seychelles,SYC,2001,15.5,84621
Seychelles,SYC,2002,15.5,85878
Seychelles,SYC,2003,15.6,87056
Seychelles,SYC,2004,15.7,88174
Seychelles,SYC,2005,15.8,89288
Seychelles,SYC,2006,15.9,90391
Seychelles,SYC,2007,15.9,91483
Seychelles,SYC,2008,15.9,92563
Seychelles,SYC,2009,15.9,93644
Seychelles,SYC,2010,15.9,94993
Seychelles,SYC,2011,15.8,97041
Seychelles,SYC,2012,15.7,99565
Sierra Leone,SLE,1980,18.799999,3272096
Sierra Leone,SLE,1981,18.700001,3338944
Sierra Leone,SLE,1982,18.6,3408189
Sierra Leone,SLE,1983,18.6,3481644
Sierra Leone,SLE,1984,18.5,3558764
Sierra Leone,SLE,1985,18.4,3638443
Sierra Leone,SLE,1986,18.299999,3728382
Sierra Leone,SLE,1987,18.200001,3829719
Sierra Leone,SLE,1988,18.1,3934518
Sierra Leone,SLE,1989,18.0,4034037
Sierra Leone,SLE,1990,17.9,4196833
Sierra Leone,SLE,1991,17.799999,4246269
Sierra Leone,SLE,1992,17.700001,4166368
Sierra Leone,SLE,1993,17.6,4157128
Sierra Leone,SLE,1994,17.5,4173109
Sierra Leone,SLE,1995,17.4,4179178
Sierra Leone,SLE,1996,17.4,4199214
Sierra Leone,SLE,1997,17.299999,4253710
Sierra Leone,SLE,1998,17.200001,4295783
Sierra Leone,SLE,1999,17.200001,4318048
Sierra Leone,SLE,2000,17.200001,4423614
Sierra Leone,SLE,2001,17.200001,4692715
Sierra Leone,SLE,2002,17.200001,4971436
Sierra Leone,SLE,2003,17.299999,5177687
Sierra Leone,SLE,2004,17.299999,5355715
Sierra Leone,SLE,2005,17.4,5501707
Sierra Leone,SLE,2006,17.4,5624464
Sierra Leone,SLE,2007,17.5,5749353
Sierra Leone,SLE,2008,17.5,5894728
Sierra Leone,SLE,2009,17.5,6055655
Sierra Leone,SLE,2010,17.6,6222715
Sierra Leone,SLE,2011,17.6,6387259
Sierra Leone,SLE,2012,17.6,6551077
Singapore,SGP,1980,17.4,2437496
Singapore,SGP,1981,17.200001,2531800
Singapore,SGP,1982,17.0,2627420
Singapore,SGP,1983,16.9,2685981
Singapore,SGP,1984,16.700001,2720930
Singapore,SGP,1985,16.6,2735032
Singapore,SGP,1986,16.5,2744656
Singapore,SGP,1987,16.4,2781625
Singapore,SGP,1988,16.200001,2849044
Singapore,SGP,1989,16.0,2938656
Singapore,SGP,1990,15.9,3039593
Singapore,SGP,1991,15.8,3136293
Singapore,SGP,1992,15.7,3226461
Singapore,SGP,1993,15.5,3317893
Singapore,SGP,1994,15.3,3417815
Singapore,SGP,1995,15.1,3533624
Singapore,SGP,1996,14.9,3664566
Singapore,SGP,1997,14.7,3796630
Singapore,SGP,1998,14.5,3901418
Singapore,SGP,1999,14.2,3966562
Singapore,SGP,2000,14.0,4035251
Singapore,SGP,2001,13.8,4116169
Singapore,SGP,2002,13.7,4146898
Singapore,SGP,2003,13.5,4138241
Singapore,SGP,2004,13.4,4172766
Singapore,SGP,2005,13.4,4268361
Singapore,SGP,2006,13.3,4407064
Singapore,SGP,2007,13.3,4596515
Singapore,SGP,2008,13.3,4806742
Singapore,SGP,2009,13.3,4968573
Singapore,SGP,2010,13.2,5077019
Singapore,SGP,2011,13.2,5182242
Singapore,SGP,2012,13.1,5293344
Slovakia,SVK,1980,24.4,4976659
Slovakia,SVK,1981,24.4,5014960
Slovakia,SVK,1982,24.299999,5051810
Slovakia,SVK,1983,24.299999,5086443
Slovakia,SVK,1984,24.299999,5119394
Slovakia,SVK,1985,24.200001,5151164
Slovakia,SVK,1986,24.200001,5180090
Slovakia,SVK,1987,24.1,5205882
Slovakia,SVK,1988,24.1,5229678
Slovakia,SVK,1989,24.0,5249932
Slovakia,SVK,1990,24.0,5266076
Slovakia,SVK,1991,24.0,5284876
Slovakia,SVK,1992,24.0,5306445
Slovakia,SVK,1993,24.1,5326361
Slovakia,SVK,1994,24.200001,5343230
Slovakia,SVK,1995,24.299999,5354287
Slovakia,SVK,1996,24.5,5362429
Slovakia,SVK,1997,24.4,5369781
Slovakia,SVK,1998,24.299999,5374801
Slovakia,SVK,1999,24.299999,5378105
Slovakia,SVK,2000,24.200001,5380001
Slovakia,SVK,2001,24.200001,5379439
Slovakia,SVK,2002,24.1,5377685
Slovakia,SVK,2003,24.0,5376198
Slovakia,SVK,2004,23.700001,5376039
Slovakia,SVK,2005,23.5,5376696
Slovakia,SVK,2006,23.0,5376847
Slovakia,SVK,2007,22.6,5376995
Slovakia,SVK,2008,22.200001,5379125
Slovakia,SVK,2009,22.0,5385074
Slovakia,SVK,2010,22.1,5391857
Slovakia,SVK,2011,22.200001,5398104
Slovakia,SVK,2012,22.4,5404877
Slovenia,SVN,1980,30.299999,1903076
Slovenia,SVN,1981,29.9,1914594
Slovenia,SVN,1982,29.6,1917975
Slovenia,SVN,1983,29.299999,1923360
Slovenia,SVN,1984,29.0,1932706
Slovenia,SVN,1985,28.6,1941480
Slovenia,SVN,1986,28.200001,1964833
Slovenia,SVN,1987,27.700001,1988028
Slovenia,SVN,1988,27.299999,1993520
Slovenia,SVN,1989,26.9,1995464
Slovenia,SVN,1990,26.5,1998010
Slovenia,SVN,1991,26.200001,1999192
Slovenia,SVN,1992,26.0,1995863
Slovenia,SVN,1993,25.700001,1990814
Slovenia,SVN,1994,25.299999,1988260
Slovenia,SVN,1995,25.0,1988099
Slovenia,SVN,1996,24.6,1986792
Slovenia,SVN,1997,24.299999,1984399
Slovenia,SVN,1998,24.0,1980071
Slovenia,SVN,1999,23.6,1981198
Slovenia,SVN,2000,23.1,1986818
Slovenia,SVN,2001,22.700001,1989685
Slovenia,SVN,2002,22.200001,1991573
Slovenia,SVN,2003,21.799999,1992502
Slovenia,SVN,2004,21.5,1993549
Slovenia,SVN,2005,21.299999,1996914
Slovenia,SVN,2006,21.200001,2003113
Slovenia,SVN,2007,21.200001,2014161
Slovenia,SVN,2008,21.4,2025090
Slovenia,SVN,2009,21.799999,2035611
Slovenia,SVN,2010,22.0,2044612
Slovenia,SVN,2011,22.1,2048805
Slovenia,SVN,2012,22.200001,2053321
Solomon Islands,SLB,1980,29.0,238147
Solomon Islands,SLB,1981,29.0,246568
Solomon Islands,SLB,1982,29.0,255213
Solomon Islands,SLB,1983,29.0,264084
Solomon Islands,SLB,1984,28.9,273177
Solomon Islands,SLB,1985,28.9,282468
Solomon Islands,SLB,1986,28.799999,291854
Solomon Islands,SLB,1987,28.700001,301427
Solomon Islands,SLB,1988,28.5,311278
Solomon Islands,SLB,1989,28.4,321293
Solomon Islands,SLB,1990,28.4,331449
Solomon Islands,SLB,1991,28.4,341745
Solomon Islands,SLB,1992,28.299999,352213
Solomon Islands,SLB,1993,28.299999,362851
Solomon Islands,SLB,1994,28.4,373685
Solomon Islands,SLB,1995,28.4,384743
Solomon Islands,SLB,1996,28.5,396017
Solomon Islands,SLB,1997,28.4,407480
Solomon Islands,SLB,1998,28.4,419078
Solomon Islands,SLB,1999,28.4,430512
Solomon Islands,SLB,2000,28.299999,440481
Solomon Islands,SLB,2001,28.299999,449137
Solomon Islands,SLB,2002,28.200001,457676
Solomon Islands,SLB,2003,28.0,466163
Solomon Islands,SLB,2004,27.9,474618
Solomon Islands,SLB,2005,27.700001,483090
Solomon Islands,SLB,2006,27.5,491602
Solomon Islands,SLB,2007,27.200001,500166
Solomon Islands,SLB,2008,26.9,508802
Solomon Islands,SLB,2009,26.799999,518150
Solomon Islands,SLB,2010,26.799999,532977
Solomon Islands,SLB,2011,26.799999,552957
Solomon Islands,SLB,2012,26.799999,573622
Somalia,SOM,1980,11.3,5936154
Somalia,SOM,1981,11.2,5982853
Somalia,SOM,1982,11.2,6003837
Somalia,SOM,1983,11.2,6198435
Somalia,SOM,1984,11.2,6428395
Somalia,SOM,1985,11.1,6693295
Somalia,SOM,1986,11.1,6974789
Somalia,SOM,1987,11.1,7228308
Somalia,SOM,1988,11.1,7235363
Somalia,SOM,1989,11.0,7114828
Somalia,SOM,1990,11.0,7082816
Somalia,SOM,1991,11.0,6813762
Somalia,SOM,1992,11.0,6495109
Somalia,SOM,1993,11.0,6681408
Somalia,SOM,1994,11.0,7026804
Somalia,SOM,1995,10.9,7285014
Somalia,SOM,1996,10.9,7554477
Somalia,SOM,1997,10.7,7824531
Somalia,SOM,1998,10.5,8155414
Somalia,SOM,1999,10.4,8492068
Somalia,SOM,2000,10.2,8838716
Somalia,SOM,2001,10.1,9198496
Somalia,SOM,2002,10.1,9550070
Somalia,SOM,2003,10.0,9909162
Somalia,SOM,2004,9.8999996,10281000
Somalia,SOM,2005,9.8999996,10644234
Somalia,SOM,2006,9.8000002,10975503
Somalia,SOM,2007,9.8000002,11322582
Somalia,SOM,2008,9.6999998,11663088
Somalia,SOM,2009,9.6999998,11961204
Somalia,SOM,2010,9.6999998,12261762
Somalia,SOM,2011,9.6000004,12348829
Somalia,SOM,2012,9.6000004,12461164
South Africa,ZAF,1980,23.700001,29518856
South Africa,ZAF,1981,23.5,30541046
South Africa,ZAF,1982,23.4,31615338
South Africa,ZAF,1983,23.299999,32739307
South Africa,ZAF,1984,23.200001,33892792
South Africa,ZAF,1985,23.200001,35042097
South Africa,ZAF,1986,23.1,36180519
South Africa,ZAF,1987,23.1,37326193
South Africa,ZAF,1988,23.0,38480645
South Africa,ZAF,1989,22.799999,39628574
South Africa,ZAF,1990,22.799999,40746273
South Africa,ZAF,1991,22.700001,41687903
South Africa,ZAF,1992,22.799999,42443510
South Africa,ZAF,1993,22.799999,43297154
South Africa,ZAF,1994,22.700001,44004140
South Africa,ZAF,1995,22.6,44541559
South Africa,ZAF,1996,22.5,45123022
South Africa,ZAF,1997,22.0,45666836
South Africa,ZAF,1998,21.5,46223887
South Africa,ZAF,1999,20.6,46730332
South Africa,ZAF,2000,19.6,47159714
South Africa,ZAF,2001,18.700001,47566805
South Africa,ZAF,2002,17.9,48019414
South Africa,ZAF,2003,17.1,48500349
South Africa,ZAF,2004,16.200001,48991420
South Africa,ZAF,2005,15.5,49490041
South Africa,ZAF,2006,14.9,49998272
South Africa,ZAF,2007,14.5,50528577
South Africa,ZAF,2008,14.4,51114595
South Africa,ZAF,2009,14.5,51728518
South Africa,ZAF,2010,14.6,52344045
South Africa,ZAF,2011,14.7,52995210
South Africa,ZAF,2012,14.9,53782569
South Korea,KOR,1980,34.099998,38141109
South Korea,KOR,1981,34.200001,38689193
South Korea,KOR,1982,34.299999,39356158
South Korea,KOR,1983,34.299999,40000944
South Korea,KOR,1984,34.299999,40598301
South Korea,KOR,1985,34.299999,41148957
South Korea,KOR,1986,34.299999,41718508
South Korea,KOR,1987,34.299999,42322092
South Korea,KOR,1988,34.200001,42922979
South Korea,KOR,1989,34.099998,43524764
South Korea,KOR,1990,33.900002,44081425
South Korea,KOR,1991,33.599998,44439149
South Korea,KOR,1992,33.200001,44653700
South Korea,KOR,1993,32.900002,44887722
South Korea,KOR,1994,32.799999,45130842
South Korea,KOR,1995,32.700001,45368425
South Korea,KOR,1996,32.5,45638701
South Korea,KOR,1997,32.099998,45941541
South Korea,KOR,1998,31.6,46230883
South Korea,KOR,1999,31.0,46500382
South Korea,KOR,2000,30.299999,46766659
South Korea,KOR,2001,29.700001,47043466
South Korea,KOR,2002,29.0,47299118
South Korea,KOR,2003,28.299999,47514158
South Korea,KOR,2004,27.700001,47697076
South Korea,KOR,2005,27.0,47851646
South Korea,KOR,2006,26.4,48006518
South Korea,KOR,2007,25.799999,48178122
South Korea,KOR,2008,25.299999,48356486
South Korea,KOR,2009,24.799999,48546689
South Korea,KOR,2010,24.4,48769330
South Korea,KOR,2011,24.1,49127641
South Korea,KOR,2012,24.0,49599579
Spain,ESP,1980,34.200001,37537561
Spain,ESP,1981,34.099998,37812707
Spain,ESP,1982,34.0,38047097
Spain,ESP,1983,33.900002,38253248
Spain,ESP,1984,33.900002,38437483
Spain,ESP,1985,34.0,38601315
Spain,ESP,1986,34.099998,38735706
Spain,ESP,1987,34.299999,38852007
Spain,ESP,1988,34.5,38952262
Spain,ESP,1989,35.0,39029556
Spain,ESP,1990,35.200001,39084975
Spain,ESP,1991,35.099998,39201749
Spain,ESP,1992,34.700001,39420344
Spain,ESP,1993,34.200001,39651627
Spain,ESP,1994,33.5,39858722
Spain,ESP,1995,32.700001,40052733
Spain,ESP,1996,31.9,40237375
Spain,ESP,1997,31.299999,40423823
Spain,ESP,1998,30.700001,40617436
Spain,ESP,1999,30.200001,40812855
Spain,ESP,2000,29.799999,41019773
Spain,ESP,2001,29.4,41245604
Spain,ESP,2002,29.0,41755702
Spain,ESP,2003,28.299999,42506541
Spain,ESP,2004,27.9,43234563
Spain,ESP,2005,27.4,43958884
Spain,ESP,2006,26.799999,44695446
Spain,ESP,2007,26.200001,45516501
Spain,ESP,2008,25.700001,46235055
Spain,ESP,2009,25.299999,46635182
Spain,ESP,2010,25.0,46840470
Spain,ESP,2011,24.799999,46998040
Spain,ESP,2012,24.700001,47018321
Sri Lanka,LKA,1980,13.4,14847972
Sri Lanka,LKA,1981,13.3,15099417
Sri Lanka,LKA,1982,13.2,15286571
Sri Lanka,LKA,1983,13.2,15388796
Sri Lanka,LKA,1984,13.2,15441859
Sri Lanka,LKA,1985,13.1,15544151
Sri Lanka,LKA,1986,13.1,15731253
Sri Lanka,LKA,1987,13.1,15916579
Sri Lanka,LKA,1988,13.0,16078624
Sri Lanka,LKA,1989,13.0,16248559
Sri Lanka,LKA,1990,13.0,16352458
Sri Lanka,LKA,1991,12.9,16475354
Sri Lanka,LKA,1992,12.9,16739297
Sri Lanka,LKA,1993,12.8,17025923
Sri Lanka,LKA,1994,12.7,17275777
Sri Lanka,LKA,1995,12.7,17564066
Sri Lanka,LKA,1996,12.6,17905020
Sri Lanka,LKA,1997,12.5,18248204
Sri Lanka,LKA,1998,12.4,18596005
Sri Lanka,LKA,1999,12.3,18944734
Sri Lanka,LKA,2000,12.2,19293057
Sri Lanka,LKA,2001,12.0,19600360
Sri Lanka,LKA,2002,11.9,19805749
Sri Lanka,LKA,2003,11.7,19951521
Sri Lanka,LKA,2004,11.6,20087608
Sri Lanka,LKA,2005,11.5,20216531
Sri Lanka,LKA,2006,11.5,20352417
Sri Lanka,LKA,2007,11.5,20492546
Sri Lanka,LKA,2008,11.6,20629377
Sri Lanka,LKA,2009,11.7,20756435
Sri Lanka,LKA,2010,11.8,20879090
Sri Lanka,LKA,2011,11.9,21009054
Sri Lanka,LKA,2012,12.0,21169461
Sudan,SDN,1980,5.6999998,17058908
Sudan,SDN,1981,5.6999998,17780575
Sudan,SDN,1982,5.6999998,18486645
Sudan,SDN,1983,5.6999998,19109775
Sudan,SDN,1984,5.8000002,19546532
Sudan,SDN,1985,5.8000002,19905872
Sudan,SDN,1986,5.8000002,20288246
Sudan,SDN,1987,5.8000002,20704904
Sudan,SDN,1988,5.8000002,21138434
Sudan,SDN,1989,5.6999998,21578025
Sudan,SDN,1990,5.6999998,22021483
Sudan,SDN,1991,5.6999998,22470678
Sudan,SDN,1992,5.6999998,22927356
Sudan,SDN,1993,5.6999998,23445599
Sudan,SDN,1994,5.6999998,24043951
Sudan,SDN,1995,5.6999998,24672143
Sudan,SDN,1996,5.6999998,25231533
Sudan,SDN,1997,5.6999998,25799826
Sudan,SDN,1998,5.6999998,26458999
Sudan,SDN,1999,5.6999998,27130619
Sudan,SDN,2000,5.5999999,27816747
Sudan,SDN,2001,5.5999999,28516774
Sudan,SDN,2002,5.5999999,29228727
Sudan,SDN,2003,5.5999999,29896038
Sudan,SDN,2004,5.5999999,30556639
Sudan,SDN,2005,5.5999999,31262447
Sudan,SDN,2006,5.5999999,31992438
Sudan,SDN,2007,5.5999999,32764139
Sudan,SDN,2008,5.5999999,33623981
Sudan,SDN,2009,5.5999999,34569115
Sudan,SDN,2010,5.5999999,35414403
Sudan,SDN,2011,5.5999999,36140807
Sudan,SDN,2012,5.5999999,36923176
Suriname,SUR,1980,6.0999999,375393
Suriname,SUR,1981,6.0999999,375471
Suriname,SUR,1982,6.1999998,376567
Suriname,SUR,1983,6.1999998,378762
Suriname,SUR,1984,6.3000002,382201
Suriname,SUR,1985,6.3000002,386983
Suriname,SUR,1986,6.3000002,392344
Suriname,SUR,1987,6.3000002,396921
Suriname,SUR,1988,6.3000002,402230
Suriname,SUR,1989,6.3000002,408415
Suriname,SUR,1990,6.4000001,412500
Suriname,SUR,1991,6.4000001,415022
Suriname,SUR,1992,6.4000001,417602
Suriname,SUR,1993,6.5,419357
Suriname,SUR,1994,6.5,422385
Suriname,SUR,1995,6.5,429612
Suriname,SUR,1996,6.5,438835
Suriname,SUR,1997,6.5,448068
Suriname,SUR,1998,6.4000001,457414
Suriname,SUR,1999,6.4000001,466923
Suriname,SUR,2000,6.4000001,476650
Suriname,SUR,2001,6.4000001,486566
Suriname,SUR,2002,6.4000001,496565
Suriname,SUR,2003,6.4000001,506423
Suriname,SUR,2004,6.4000001,513927
Suriname,SUR,2005,6.3000002,519322
Suriname,SUR,2006,6.3000002,525003
Suriname,SUR,2007,6.3000002,531028
Suriname,SUR,2008,6.3000002,537252
Suriname,SUR,2009,6.1999998,543580
Suriname,SUR,2010,6.1999998,549932
Suriname,SUR,2011,6.1999998,556279
Suriname,SUR,2012,6.0999999,562640
Sweden,SWE,1980,27.700001,8310470
Sweden,SWE,1981,27.0,8320460
Sweden,SWE,1982,26.4,8325179
Sweden,SWE,1983,26.0,8328917
Sweden,SWE,1984,25.799999,8336484
Sweden,SWE,1985,25.799999,8350249
Sweden,SWE,1986,25.700001,8369682
Sweden,SWE,1987,25.6,8397651
Sweden,SWE,1988,25.5,8436358
Sweden,SWE,1989,25.200001,8492819
Sweden,SWE,1990,25.0,8558569
Sweden,SWE,1991,24.6,8616954
Sweden,SWE,1992,24.200001,8667577
Sweden,SWE,1993,23.700001,8718036
Sweden,SWE,1994,23.1,8780193
